Progress_ID,Project_ID,Activity_ID,Date,Planned_Quantity_To_Date,Actual_Quantity_To_Date,Planned_Percentage,Actual_Percentage,Quantity_Completed_This_Period,Status,Delay_Days
PR00942,P001,A026,2026-05-17,105,95.92216545,100.00,91.35,0,Delayed,5
PR00943,P001,A026,2026-05-24,105,103.8096961,100.00,98.87,7.887530666,In Progress,5
PR00944,P001,A026,2026-05-31,105,98.23466199,100.00,93.56,0,Delayed,5
PR00945,P001,A026,2026-06-07,105,94.54310531,100.00,90.04,0,Delayed,5
PR00946,P001,A026,2026-06-14,105,101.3810117,100.00,96.55,6.837906397,In Progress,5
PR00947,P001,A026,2026-06-21,105,101.452884,100.00,96.62,0.07187233,In Progress,5
PR00948,P001,A026,2026-06-28,105,94.12462143,100.00,89.64,0,Delayed,5
PR00949,P001,A026,2026-07-05,105,100.5933453,100.00,95.80,6.468723875,In Progress,5
PR00950,P001,A026,2026-07-12,105,102.4532679,100.00,97.57,1.85992256,In Progress,5
PR00951,P001,A026,2026-07-19,105,101.1258702,100.00,96.31,0,In Progress,5
PR00952,P001,A026,2026-07-26,105,102.072532,100.00,97.21,0.946661743,In Progress,5
PR00953,P001,A026,2026-08-02,105,94.58931106,100.00,90.09,0,Delayed,5
PR00954,P001,A026,2026-08-09,105,100.9665726,100.00,96.16,6.377261505,In Progress,5
PR00955,P001,A026,2026-08-16,105,98.63787238,100.00,93.94,0,Delayed,5
PR00956,P001,A026,2026-08-23,105,97.97574617,100.00,93.31,0,Delayed,5
PR00957,P001,A026,2026-08-30,105,102.9492919,100.00,98.05,4.973545698,In Progress,5
PR00958,P001,A026,2026-09-06,105,105,100.00,100.00,2.050708135,Completed,5
PR00959,P001,A026,2026-09-13,105,105,100.00,100.00,0,Completed,5
PR00960,P001,A026,2026-09-20,105,104.5819189,100.00,99.60,0,In Progress,5
PR00961,P001,A026,2026-09-27,105,99.34672688,100.00,94.62,0,Delayed,5
PR00962,P001,A026,2026-10-04,105,101.0462466,100.00,96.23,1.699519717,In Progress,5
PR00963,P001,A026,2026-10-11,105,102.5680741,100.00,97.68,1.521827455,In Progress,5
PR00964,P001,A026,2026-10-18,105,100.195329,100.00,95.42,0,In Progress,5
PR00965,P001,A026,2026-10-25,105,100.2305584,100.00,95.46,0.035229427,In Progress,5
PR00966,P001,A026,2026-11-01,105,102.7772928,100.00,97.88,2.546734369,In Progress,5
PR00967,P001,A026,2026-11-08,105,99.53213628,100.00,94.79,0,Delayed,5
PR00968,P001,A026,2026-11-15,105,97.06987051,100.00,92.45,0,Delayed,5
PR00969,P001,A026,2026-11-22,105,98.22681148,100.00,93.55,1.156940974,Delayed,5
PR00970,P001,A026,2026-11-29,105,102.0796206,100.00,97.22,3.852809155,In Progress,5
PR00971,P001,A026,2026-12-06,105,99.76100035,100.00,95.01,0,In Progress,5
PR00972,P001,A026,2026-12-13,105,101.0002717,100.00,96.19,1.23927132,In Progress,5
PR00973,P001,A026,2026-12-20,105,102.2125412,100.00,97.35,1.21226955,In Progress,5
PR00974,P001,A026,2026-12-27,105,98.37245762,100.00,93.69,0,Delayed,5
PR00975,P001,A027,2026-05-03,0,0,0.00,0.00,0,Not Started,0
PR00976,P001,A027,2026-05-10,36.75,37.2372863,35.00,35.46,37.2372863,In Progress,0
PR00977,P001,A027,2026-05-17,73.5,70.32344333,70.00,66.97,33.08615704,In Progress,0
PR00978,P001,A027,2026-05-24,105,105,100.00,100.00,34.67655667,Completed,0
PR00979,P001,A027,2026-05-31,105,103.1597631,100.00,98.25,0,In Progress,0
PR00980,P001,A027,2026-06-07,105,98.91752461,100.00,94.21,0,Delayed,0
PR00981,P001,A027,2026-06-14,105,101.1594644,100.00,96.34,2.241939753,In Progress,0
PR00982,P001,A027,2026-06-21,105,101.247659,100.00,96.43,0.088194667,In Progress,0
PR00983,P001,A027,2026-06-28,105,105,100.00,100.00,3.752340965,Completed,0
PR00984,P001,A027,2026-07-05,105,103.9935994,100.00,99.04,0,In Progress,0
PR00985,P001,A027,2026-07-12,105,103.7621425,100.00,98.82,0,In Progress,0
PR00986,P001,A027,2026-07-19,105,105,100.00,100.00,1.237857481,Completed,0
PR00987,P001,A027,2026-07-26,105,105,100.00,100.00,0,Completed,0
PR00988,P001,A027,2026-08-02,105,105,100.00,100.00,0,Completed,0
PR00989,P001,A027,2026-08-09,105,105,100.00,100.00,0,Completed,0
PR00990,P001,A027,2026-08-16,105,105,100.00,100.00,0,Completed,0
PR00991,P001,A027,2026-08-23,105,97.25327147,100.00,92.62,0,Delayed,0
PR00992,P001,A027,2026-08-30,105,103.6606894,100.00,98.72,6.407417954,In Progress,0
PR00993,P001,A027,2026-09-06,105,96.98772801,100.00,92.37,0,Delayed,0
PR00994,P001,A027,2026-09-13,105,105,100.00,100.00,8.012271987,Completed,0
PR00995,P001,A027,2026-09-20,105,104.9829738,100.00,99.98,0,Completed,0
PR00996,P001,A027,2026-09-27,105,105,100.00,100.00,0.017026173,Completed,0
PR00997,P001,A027,2026-10-04,105,105,100.00,100.00,0,Completed,0
PR00998,P001,A027,2026-10-11,105,105,100.00,100.00,0,Completed,0
PR00999,P001,A027,2026-10-18,105,103.161173,100.00,98.25,0,In Progress,0
PR01000,P001,A027,2026-10-25,105,105,100.00,100.00,1.838826959,Completed,0
PR01001,P001,A027,2026-11-01,105,103.0599027,100.00,98.15,0,In Progress,0
PR01002,P001,A027,2026-11-08,105,104.994882,100.00,100.00,1.934979323,Completed,0
PR01003,P001,A027,2026-11-15,105,105,100.00,100.00,0.005117994,Completed,0
PR01004,P001,A027,2026-11-22,105,102.9501903,100.00,98.05,0,In Progress,0
PR01005,P001,A027,2026-11-29,105,105,100.00,100.00,2.049809697,Completed,0
PR01006,P001,A027,2026-12-06,105,105,100.00,100.00,0,Completed,0
PR01007,P001,A027,2026-12-13,105,101.4911401,100.00,96.66,0,In Progress,0
PR01008,P001,A027,2026-12-20,105,105,100.00,100.00,3.508859928,Completed,0
PR01009,P001,A027,2026-12-27,105,105,100.00,100.00,0,Completed,0
PR01010,P001,A028,2026-05-24,0,0,0.00,0.00,0,Not Started,8
PR01011,P001,A028,2026-05-31,36.75,32.82946145,35.00,31.27,32.82946145,In Progress,8
PR01012,P001,A028,2026-06-07,73.5,65.40969252,70.00,62.29,32.58023107,Delayed,8
PR01013,P001,A028,2026-06-14,105,94.62409003,100.00,90.12,29.21439751,Delayed,8
PR01014,P001,A028,2026-06-21,105,98.59403465,100.00,93.90,3.969944623,Delayed,8
PR01015,P001,A028,2026-06-28,105,93.08807751,100.00,88.66,0,Delayed,8
PR01016,P001,A028,2026-07-05,105,98.20785751,100.00,93.53,5.119780004,Delayed,8
PR01017,P001,A028,2026-07-12,105,92.03654843,100.00,87.65,0,Delayed,8
PR01018,P001,A028,2026-07-19,105,95.85004795,100.00,91.29,3.813499521,Delayed,8
PR01019,P001,A028,2026-07-26,105,97.0029555,100.00,92.38,1.152907546,Delayed,8
PR01020,P001,A028,2026-08-02,105,105,100.00,100.00,7.997044502,Completed,8
PR01021,P001,A028,2026-08-09,105,91.53836497,100.00,87.18,0,Delayed,8
PR01022,P001,A028,2026-08-16,105,102.0096535,100.00,97.15,10.47128857,In Progress,8
PR01023,P001,A028,2026-08-23,105,97.15067087,100.00,92.52,0,Delayed,8
PR01024,P001,A028,2026-08-30,105,98.1110568,100.00,93.44,0.960385927,Delayed,8
PR01025,P001,A028,2026-09-06,105,97.03492858,100.00,92.41,0,Delayed,8
PR01026,P001,A028,2026-09-13,105,98.23437106,100.00,93.56,1.199442475,Delayed,8
PR01027,P001,A028,2026-09-20,105,96.03520724,100.00,91.46,0,Delayed,8
PR01028,P001,A028,2026-09-27,105,101.9436344,100.00,97.09,5.908427175,In Progress,8
PR01029,P001,A028,2026-10-04,105,94.92246854,100.00,90.40,0,Delayed,8
PR01030,P001,A028,2026-10-11,105,100.7609621,100.00,95.96,5.838493508,In Progress,8
PR01031,P001,A028,2026-10-18,105,94.23195083,100.00,89.74,0,Delayed,8
PR01032,P001,A028,2026-10-25,105,96.37857446,100.00,91.79,2.146623631,Delayed,8
PR01033,P001,A028,2026-11-01,105,92.66053762,100.00,88.25,0,Delayed,8
PR01034,P001,A028,2026-11-08,105,98.27221217,100.00,93.59,5.611674552,Delayed,8
PR01035,P001,A028,2026-11-15,105,101.9108379,100.00,97.06,3.638625719,In Progress,8
PR01036,P001,A028,2026-11-22,105,96.31571604,100.00,91.73,0,Delayed,8
PR01037,P001,A028,2026-11-29,105,95.87644506,100.00,91.31,0,Delayed,8
PR01038,P001,A028,2026-12-06,105,92.50378266,100.00,88.10,0,Delayed,8
PR01039,P001,A028,2026-12-13,105,95.7573495,100.00,91.20,3.253566837,Delayed,8
PR01040,P001,A028,2026-12-20,105,90.7464811,100.00,86.43,0,Delayed,8
PR01041,P001,A028,2026-12-27,105,93.2451734,100.00,88.80,2.498692303,Delayed,8
PR01042,P001,A029,2026-06-14,0,0,0.00,0.00,0,Not Started,3
PR01043,P001,A029,2026-06-21,36.75,37.34408073,35.00,35.57,37.34408073,In Progress,3
PR01044,P001,A029,2026-06-28,73.5,78.52169494,70.00,74.78,41.17761421,In Progress,3
PR01045,P001,A029,2026-07-05,105,99.69429981,100.00,94.95,21.17260487,Delayed,3
PR01046,P001,A029,2026-07-12,105,105,100.00,100.00,5.305700188,Completed,3
PR01047,P001,A029,2026-07-19,105,102.7457904,100.00,97.85,0,In Progress,3
PR01048,P001,A029,2026-07-26,105,101.2941649,100.00,96.47,0,In Progress,3
PR01049,P001,A029,2026-08-02,105,103.4397846,100.00,98.51,2.145619712,In Progress,3
PR01050,P001,A029,2026-08-09,105,102.0775431,100.00,97.22,0,In Progress,3
PR01051,P001,A029,2026-08-16,105,102.2557043,100.00,97.39,0.178161214,In Progress,3
PR01052,P001,A029,2026-08-23,105,100.3493756,100.00,95.57,0,In Progress,3
PR01053,P001,A029,2026-08-30,105,96.711947,100.00,92.11,0,Delayed,3
PR01054,P001,A029,2026-09-06,105,96.17717738,100.00,91.60,0,Delayed,3
PR01055,P001,A029,2026-09-13,105,104.2506749,100.00,99.29,8.073497565,In Progress,3
PR01056,P001,A029,2026-09-20,105,100.8331272,100.00,96.03,0,In Progress,3
PR01057,P001,A029,2026-09-27,105,99.65937329,100.00,94.91,0,Delayed,3
PR01058,P001,A029,2026-10-04,105,101.8812582,100.00,97.03,2.221884884,In Progress,3
PR01059,P001,A029,2026-10-11,105,104.771376,100.00,99.78,2.890117851,In Progress,3
PR01060,P001,A029,2026-10-18,105,102.5128375,100.00,97.63,0,In Progress,3
PR01061,P001,A029,2026-10-25,105,99.43899811,100.00,94.70,0,Delayed,3
PR01062,P001,A029,2026-11-01,105,105,100.00,100.00,5.561001892,Completed,3
PR01063,P001,A029,2026-11-08,105,105,100.00,100.00,0,Completed,3
PR01064,P001,A029,2026-11-15,105,103.6674957,100.00,98.73,0,In Progress,3
PR01065,P001,A029,2026-11-22,105,105,100.00,100.00,1.332504292,Completed,3
PR01066,P001,A029,2026-11-29,105,105,100.00,100.00,0,Completed,3
PR01067,P001,A029,2026-12-06,105,105,100.00,100.00,0,Completed,3
PR01068,P001,A029,2026-12-13,105,104.1068145,100.00,99.15,0,In Progress,3
PR01069,P001,A029,2026-12-20,105,104.0489254,100.00,99.09,0,In Progress,3
PR01070,P001,A029,2026-12-27,105,103.7597526,100.00,98.82,0,In Progress,3
PR01071,P001,A030,2026-07-05,0,0,0.00,0.00,0,Not Started,0
PR01072,P001,A030,2026-07-12,36.75,37.65130516,35.00,35.86,37.65130516,In Progress,0
PR01073,P001,A030,2026-07-19,73.5,70.01216856,70.00,66.68,32.3608634,In Progress,0
PR01074,P001,A030,2026-07-26,105,102.079847,100.00,97.22,32.06767844,In Progress,0
PR01075,P001,A030,2026-08-02,105,105,100.00,100.00,2.920152998,Completed,0
PR01076,P001,A030,2026-08-09,105,105,100.00,100.00,0,Completed,0
PR01077,P001,A030,2026-08-16,105,105,100.00,100.00,0,Completed,0
PR01078,P001,A030,2026-08-23,105,104.0015966,100.00,99.05,0,In Progress,0
PR01079,P001,A030,2026-08-30,105,100.7654855,100.00,95.97,0,In Progress,0
PR01080,P001,A030,2026-09-06,105,104.1163933,100.00,99.16,3.350907792,In Progress,0
PR01081,P001,A030,2026-09-13,105,105,100.00,100.00,0.883606699,Completed,0
PR01082,P001,A030,2026-09-20,105,105,100.00,100.00,0,Completed,0
PR01083,P001,A030,2026-09-27,105,105,100.00,100.00,0,Completed,0
PR01084,P001,A030,2026-10-04,105,103.6723312,100.00,98.74,0,In Progress,0
PR01085,P001,A030,2026-10-11,105,105,100.00,100.00,1.327668812,Completed,0
PR01086,P001,A030,2026-10-18,105,101.3667952,100.00,96.54,0,In Progress,0
PR01087,P001,A030,2026-10-25,105,105,100.00,100.00,3.633204774,Completed,0
PR01088,P001,A030,2026-11-01,105,105,100.00,100.00,0,Completed,0
PR01089,P001,A030,2026-11-08,105,102.244436,100.00,97.38,0,In Progress,0
PR01090,P001,A030,2026-11-15,105,104.1333271,100.00,99.17,1.888891112,In Progress,0
PR01091,P001,A030,2026-11-22,105,104.3231541,100.00,99.36,0.189827038,In Progress,0
PR01092,P001,A030,2026-11-29,105,104.0071799,100.00,99.05,0,In Progress,0
PR01093,P001,A030,2026-12-06,105,105,100.00,100.00,0.9928201,Completed,0
PR01094,P001,A030,2026-12-13,105,104.6382109,100.00,99.66,0,In Progress,0
PR01095,P001,A030,2026-12-20,105,104.1036818,100.00,99.15,0,In Progress,0
PR01096,P001,A030,2026-12-27,105,97.29186773,100.00,92.66,0,Delayed,0
PR01097,P001,A031,2026-07-26,0,0,0.00,0.00,0,Not Started,0
PR01098,P001,A031,2026-08-02,36.75,36.41162181,35.00,34.68,36.41162181,In Progress,0
PR01099,P001,A031,2026-08-09,73.5,71.73564399,70.00,68.32,35.32402218,In Progress,0
PR01100,P001,A031,2026-08-16,105,105,100.00,100.00,33.26435601,Completed,0
PR01101,P001,A031,2026-08-23,105,104.3938537,100.00,99.42,0,In Progress,0
PR01102,P001,A031,2026-08-30,105,105,100.00,100.00,0.606146325,Completed,0
PR01103,P001,A031,2026-09-06,105,105,100.00,100.00,0,Completed,0
PR01104,P001,A031,2026-09-13,105,105,100.00,100.00,0,Completed,0
PR01105,P001,A031,2026-09-20,105,104.6736731,100.00,99.69,0,In Progress,0
PR01106,P001,A031,2026-09-27,105,105,100.00,100.00,0.326326945,Completed,0
PR01107,P001,A031,2026-10-04,105,105,100.00,100.00,0,Completed,0
PR01108,P001,A031,2026-10-11,105,96.47543058,100.00,91.88,0,Delayed,0
PR01109,P001,A031,2026-10-18,105,97.64431939,100.00,92.99,1.16888881,Delayed,0
PR01110,P001,A031,2026-10-25,105,103.0038472,100.00,98.10,5.359527807,In Progress,0
PR01111,P001,A031,2026-11-01,105,105,100.00,100.00,1.996152804,Completed,0
PR01112,P001,A031,2026-11-08,105,105,100.00,100.00,0,Completed,0
PR01113,P001,A031,2026-11-15,105,105,100.00,100.00,0,Completed,0
PR01114,P001,A031,2026-11-22,105,103.5878963,100.00,98.66,0,In Progress,0
PR01115,P001,A031,2026-11-29,105,105,100.00,100.00,1.41210373,Completed,0
PR01116,P001,A031,2026-12-06,105,105,100.00,100.00,0,Completed,0
PR01117,P001,A031,2026-12-13,105,105,100.00,100.00,0,Completed,0
PR01118,P001,A031,2026-12-20,105,105,100.00,100.00,0,Completed,0
PR01119,P001,A031,2026-12-27,105,105,100.00,100.00,0,Completed,0
PR01120,P001,A032,2026-08-16,0,0,0.00,0.00,0,Not Started,0
PR01121,P001,A032,2026-08-23,36.75,37.64756691,35.00,35.85,37.64756691,In Progress,0
PR01122,P001,A032,2026-08-30,73.5,73.78455226,70.00,70.27,36.13698535,In Progress,0
PR01123,P001,A032,2026-09-06,105,105,100.00,100.00,31.21544774,Completed,0
PR01124,P001,A032,2026-09-13,105,105,100.00,100.00,0,Completed,0
PR01125,P001,A032,2026-09-20,105,95.99304493,100.00,91.42,0,Delayed,0
PR01126,P001,A032,2026-09-27,105,99.79001067,100.00,95.04,3.796965747,In Progress,0
PR01127,P001,A032,2026-10-04,105,100.6375162,100.00,95.85,0.847505508,In Progress,0
PR01128,P001,A032,2026-10-11,105,103.6650171,100.00,98.73,3.027500937,In Progress,0
PR01129,P001,A032,2026-10-18,105,104.064315,100.00,99.11,0.399297856,In Progress,0
PR01130,P001,A032,2026-10-25,105,99.46057824,100.00,94.72,0,Delayed,0
PR01131,P001,A032,2026-11-01,105,101.3795442,100.00,96.55,1.918965987,In Progress,0
PR01132,P001,A032,2026-11-08,105,101.8364068,100.00,96.99,0.4568626,In Progress,0
PR01133,P001,A032,2026-11-15,105,105,100.00,100.00,3.163593169,Completed,0
PR01134,P001,A032,2026-11-22,105,105,100.00,100.00,0,Completed,0
PR01135,P001,A032,2026-11-29,105,103.4868209,100.00,98.56,0,In Progress,0
PR01136,P001,A032,2026-12-06,105,103.6638314,100.00,98.73,0.177010518,In Progress,0
PR01137,P001,A032,2026-12-13,105,100.7766753,100.00,95.98,0,In Progress,0
PR01138,P001,A032,2026-12-20,105,97.98762073,100.00,93.32,0,Delayed,0
PR01139,P001,A032,2026-12-27,105,104.5704653,100.00,99.59,6.582844584,In Progress,0
PR01140,P001,A033,2026-09-06,0,0,0.00,0.00,0,Not Started,0
PR01141,P001,A033,2026-09-13,36.75,36.640861,35.00,34.90,36.640861,In Progress,0
PR01142,P001,A033,2026-09-20,73.5,69.38347045,70.00,66.08,32.74260945,In Progress,0
PR01143,P001,A033,2026-09-27,105,102.1997439,100.00,97.33,32.81627341,In Progress,0
PR01144,P001,A033,2026-10-04,105,105,100.00,100.00,2.800256134,Completed,0
PR01145,P001,A033,2026-10-11,105,105,100.00,100.00,0,Completed,0
PR01146,P001,A033,2026-10-18,105,105,100.00,100.00,0,Completed,0
PR01147,P001,A033,2026-10-25,105,100.147203,100.00,95.38,0,In Progress,0
PR01148,P001,A033,2026-11-01,105,105,100.00,100.00,4.852797017,Completed,0
PR01149,P001,A033,2026-11-08,105,102.059222,100.00,97.20,0,In Progress,0
PR01150,P001,A033,2026-11-15,105,105,100.00,100.00,2.940777985,Completed,0
PR01151,P001,A033,2026-11-22,105,104.9609029,100.00,99.96,0,Completed,0
PR01152,P001,A033,2026-11-29,105,99.94177594,100.00,95.18,0,In Progress,0
PR01153,P001,A033,2026-12-06,105,103.8379734,100.00,98.89,3.896197495,In Progress,0
PR01154,P001,A033,2026-12-13,105,105,100.00,100.00,1.162026564,Completed,0
PR01155,P001,A033,2026-12-20,105,105,100.00,100.00,0,Completed,0
PR01156,P001,A033,2026-12-27,105,104.4818695,100.00,99.51,0,In Progress,0
PR01157,P001,A034,2026-09-27,0,0,0.00,0.00,0,Not Started,3
PR01158,P001,A034,2026-10-04,36.75,36.94341073,35.00,35.18,36.94341073,In Progress,3
PR01159,P001,A034,2026-10-11,73.5,70.63475729,70.00,67.27,33.69134656,In Progress,3
PR01160,P001,A034,2026-10-18,105,104.6066977,100.00,99.63,33.97194037,In Progress,3
PR01161,P001,A034,2026-10-25,105,105,100.00,100.00,0.39330234,Completed,3
PR01162,P001,A034,2026-11-01,105,105,100.00,100.00,0,Completed,3
PR01163,P001,A034,2026-11-08,105,97.33710044,100.00,92.70,0,Delayed,3
PR01164,P001,A034,2026-11-15,105,98.44499082,100.00,93.76,1.107890379,Delayed,3
PR01165,P001,A034,2026-11-22,105,105,100.00,100.00,6.555009184,Completed,3
PR01166,P001,A034,2026-11-29,105,97.96081714,100.00,93.30,0,Delayed,3
PR01167,P001,A034,2026-12-06,105,96.98966134,100.00,92.37,0,Delayed,3
PR01168,P001,A034,2026-12-13,105,100.0632366,100.00,95.30,3.073575235,In Progress,3
PR01169,P001,A034,2026-12-20,105,103.3943332,100.00,98.47,3.331096588,In Progress,3
PR01170,P001,A034,2026-12-27,105,101.4736921,100.00,96.64,0,In Progress,3
PR01171,P001,A035,2026-10-18,0,0,0.00,0.00,0,Not Started,12
PR01172,P001,A035,2026-10-25,36.75,31.47279422,35.00,29.97,31.47279422,Delayed,12
PR01173,P001,A035,2026-11-01,73.5,62.8475129,70.00,59.85,31.37471868,Delayed,12
PR01174,P001,A035,2026-11-08,105,89.16780211,100.00,84.92,26.32028921,Delayed,12
PR01175,P001,A035,2026-11-15,105,100.7850008,100.00,95.99,11.61719871,In Progress,12
PR01176,P001,A035,2026-11-22,105,93.49335319,100.00,89.04,0,Delayed,12
PR01177,P001,A035,2026-11-29,105,95.65883952,100.00,91.10,2.165486338,Delayed,12
PR01178,P001,A035,2026-12-06,105,90.6026403,100.00,86.29,0,Delayed,12
PR01179,P001,A035,2026-12-13,105,91.71660921,100.00,87.35,1.113968907,Delayed,12
PR01180,P001,A035,2026-12-20,105,89.77768912,100.00,85.50,0,Delayed,12
PR01181,P001,A035,2026-12-27,105,82.65497187,100.00,78.72,0,Delayed,12
PR01182,P001,A036,2026-11-08,0,0,0.00,0.00,0,Not Started,0
PR01183,P001,A036,2026-11-15,36.75,34.42109172,35.00,32.78,34.42109172,In Progress,0
PR01184,P001,A036,2026-11-22,73.5,67.71243123,70.00,64.49,33.29133951,Delayed,0
PR01185,P001,A036,2026-11-29,105,100.6070558,100.00,95.82,32.89462454,In Progress,0
PR01186,P001,A036,2026-12-06,105,105,100.00,100.00,4.392944231,Completed,0
PR01187,P001,A036,2026-12-13,105,104.8366971,100.00,99.84,0,In Progress,0
PR01188,P001,A036,2026-12-20,105,105,100.00,100.00,0.163302916,Completed,0
PR01189,P001,A036,2026-12-27,105,105,100.00,100.00,0,Completed,0
PR01190,P001,A037,2026-04-26,7.727272727,7.320737501,4.55,4.31,7.320737501,In Progress,8
PR01191,P001,A037,2026-05-03,61.81818182,54.92351377,36.36,32.31,47.60277627,In Progress,8
PR01192,P001,A037,2026-05-10,115.9090909,108.7619374,68.18,63.98,53.83842362,In Progress,8
PR01193,P001,A037,2026-05-17,170,160.7358497,100.00,94.55,51.9739123,Delayed,8
PR01194,P001,A037,2026-05-24,170,152.9689486,100.00,89.98,0,Delayed,8
PR01195,P001,A037,2026-05-31,170,159.7292652,100.00,93.96,6.760316594,Delayed,8
PR01196,P001,A037,2026-06-07,170,159.7688172,100.00,93.98,0.039551958,Delayed,8
PR01197,P001,A037,2026-06-14,170,153.1301619,100.00,90.08,0,Delayed,8
PR01198,P001,A037,2026-06-21,170,149.7195278,100.00,88.07,0,Delayed,8
PR01199,P001,A037,2026-06-28,170,149.3544364,100.00,87.86,0,Delayed,8
PR01200,P001,A037,2026-07-05,170,156.914708,100.00,92.30,7.560271549,Delayed,8
PR01201,P001,A037,2026-07-12,170,158.3457087,100.00,93.14,1.431000745,Delayed,8
PR01202,P001,A037,2026-07-19,170,151.6844713,100.00,89.23,0,Delayed,8
PR01203,P001,A037,2026-07-26,170,156.5581828,100.00,92.09,4.873711472,Delayed,8
PR01204,P001,A037,2026-08-02,170,159.7946954,100.00,94.00,3.236512584,Delayed,8
PR01205,P001,A037,2026-08-09,170,160.0782348,100.00,94.16,0.283539387,Delayed,8
PR01206,P001,A037,2026-08-16,170,165.6336867,100.00,97.43,5.555451962,In Progress,8
PR01207,P001,A037,2026-08-23,170,163.998036,100.00,96.47,0,In Progress,8
PR01208,P001,A037,2026-08-30,170,150.442316,100.00,88.50,0,Delayed,8
PR01209,P001,A037,2026-09-06,170,166.4173379,100.00,97.89,15.97502197,In Progress,8
PR01210,P001,A037,2026-09-13,170,153.2406898,100.00,90.14,0,Delayed,8
PR01211,P001,A037,2026-09-20,170,162.6169932,100.00,95.66,9.376303436,In Progress,8
PR01212,P001,A037,2026-09-27,170,156.8045204,100.00,92.24,0,Delayed,8
PR01213,P001,A037,2026-10-04,170,153.9477112,100.00,90.56,0,Delayed,8
PR01214,P001,A037,2026-10-11,170,145.6442037,100.00,85.67,0,Delayed,8
PR01215,P001,A037,2026-10-18,170,155.3791912,100.00,91.40,9.73498748,Delayed,8
PR01216,P001,A037,2026-10-25,170,147.1216697,100.00,86.54,0,Delayed,8
PR01217,P001,A037,2026-11-01,170,162.1554305,100.00,95.39,15.0337607,In Progress,8
PR01218,P001,A037,2026-11-08,170,165.4249163,100.00,97.31,3.269485857,In Progress,8
PR01219,P001,A037,2026-11-15,170,151.6583796,100.00,89.21,0,Delayed,8
PR01220,P001,A037,2026-11-22,170,158.1967259,100.00,93.06,6.538346304,Delayed,8
PR01221,P001,A037,2026-11-29,170,152.0839204,100.00,89.46,0,Delayed,8
PR01222,P001,A037,2026-12-06,170,152.6605159,100.00,89.80,0.576595412,Delayed,8
PR01223,P001,A037,2026-12-13,170,161.0082435,100.00,94.71,8.347727632,Delayed,8
PR01224,P001,A037,2026-12-20,170,156.1706973,100.00,91.87,0,Delayed,8
PR01225,P001,A037,2026-12-27,170,166.7509058,100.00,98.09,10.58020851,In Progress,8
PR01226,P001,A038,2026-05-24,46.36363636,41.87201366,27.27,24.63,41.87201366,In Progress,8
PR01227,P001,A038,2026-05-31,100.4545455,95.93175751,59.09,56.43,54.05974385,In Progress,8
PR01228,P001,A038,2026-06-07,154.5454545,142.7087362,90.91,83.95,46.77697867,Delayed,8
PR01229,P001,A038,2026-06-14,170,161.1348792,100.00,94.79,18.42614297,Delayed,8
PR01230,P001,A038,2026-06-21,170,153.7394119,100.00,90.43,0,Delayed,8
PR01231,P001,A038,2026-06-28,170,156.1051249,100.00,91.83,2.365712978,Delayed,8
PR01232,P001,A038,2026-07-05,170,155.7127817,100.00,91.60,0,Delayed,8
PR01233,P001,A038,2026-07-12,170,151.4254602,100.00,89.07,0,Delayed,8
PR01234,P001,A038,2026-07-19,170,160.3393851,100.00,94.32,8.913924964,Delayed,8
PR01235,P001,A038,2026-07-26,170,160.2689816,100.00,94.28,0,Delayed,8
PR01236,P001,A038,2026-08-02,170,159.9316504,100.00,94.08,0,Delayed,8
PR01237,P001,A038,2026-08-09,170,165.5449456,100.00,97.38,5.613295206,In Progress,8
PR01238,P001,A038,2026-08-16,170,165.0236016,100.00,97.07,0,In Progress,8
PR01239,P001,A038,2026-08-23,170,154.1690791,100.00,90.69,0,Delayed,8
PR01240,P001,A038,2026-08-30,170,158.6196613,100.00,93.31,4.450582199,Delayed,8
PR01241,P001,A038,2026-09-06,170,152.6895759,100.00,89.82,0,Delayed,8
PR01242,P001,A038,2026-09-13,170,156.5389641,100.00,92.08,3.849388232,Delayed,8
PR01243,P001,A038,2026-09-20,170,152.8314908,100.00,89.90,0,Delayed,8
PR01244,P001,A038,2026-09-27,170,166.0394183,100.00,97.67,13.20792756,In Progress,8
PR01245,P001,A038,2026-10-04,170,158.564004,100.00,93.27,0,Delayed,8
PR01246,P001,A038,2026-10-11,170,155.1027267,100.00,91.24,0,Delayed,8
PR01247,P001,A038,2026-10-18,170,163.5020305,100.00,96.18,8.399303815,In Progress,8
PR01248,P001,A038,2026-10-25,170,143.4848383,100.00,84.40,0,Delayed,8
PR01249,P001,A038,2026-11-01,170,144.4160896,100.00,84.95,0.931251249,Delayed,8
PR01250,P001,A038,2026-11-08,170,161.13524,100.00,94.79,16.71915044,Delayed,8
PR01251,P001,A038,2026-11-15,170,156.7597873,100.00,92.21,0,Delayed,8
PR01252,P001,A038,2026-11-22,170,157.8901555,100.00,92.88,1.13036822,Delayed,8
PR01253,P001,A038,2026-11-29,170,148.5079432,100.00,87.36,0,Delayed,8
PR01254,P001,A038,2026-12-06,170,156.2617594,100.00,91.92,7.753816235,Delayed,8
PR01255,P001,A038,2026-12-13,170,168.320881,100.00,99.01,12.05912157,In Progress,8
PR01256,P001,A038,2026-12-20,170,161.3039877,100.00,94.88,0,Delayed,8
PR01257,P001,A038,2026-12-27,170,157.4097539,100.00,92.59,0,Delayed,8
